id,mot,latitude,longitude
JumilhacleGrandSaintPaullaRoche,ôme,45.4777414,0.9988587
SaintPierredeChignacSaintGeyrac,hômé,45.08746,0.914
VergtSaintMaimedePereyrol,hômé,45.0145321,0.6472144
SaintAstierLeguillacdelAuche,hômé,45.184683,0.556257
HautefortHautefortbis,hômé,45.2672124818368,1.14692067737886
BugueSaintCernindeReillac,hômé,,
BugueSaintFelixdeReillac,hômé,,
TerrassonLavilledieuChavagnac,hômé,45.0893470360968,1.37423896197272
SarlatLaCaneda,hômé,44.8577434,1.238213
MontignacPeyzac,hômé,44.9912437683055,1.07911273469196
BuissondeCadouinMolieres,hômé,,
VillamblardÉgliseNeuvedIssac,hômé,,
VillamblardDouville,hômé,44.9989667,0.5857891
IssigeacSaintLeondIssigeac,hômé,,
VelinesPonchapt,hômé,44.8898566,0.20306
SaintAulayePonteyraud,hômé,45.1937757,0.2425932
MareuilPuyrenier,hômé,45.47832,0.4729
ThiviersVaunac,hômé,45.3638364,0.8641715
ThiviersCorgnacsurlIsle,hômé,,
ThiviersLempzours,hômé,45.36126,0.81813
SaintPardouxlaRiviereChampsRomain,hômé,45.5319444,0.7761111
NontronNontronneau,hômé,45.5305322666617,0.607170073069288
NontronAbjatsurBandiat,hômé,45.5858333,0.7588889
NontronLussas,hômé,45.5055139176774,0.583738296606267
NontronLeBourdeix,hômé,45.5892772285081,0.633498972646062
NontronSaintMartialdeValette,hômé,45.5172222,0.6508333
JumilhacleGrandChalais,hômé,45.5074252,0.926825
JumilhacleGrandLaCoquille,hômé,45.5403684455938,0.97532803891927
SaintPierredeChignacAtur,hômmé,45.1413842,0.7486027
VergtCreyssensacetPissot,hômmé,45.07884,0.66132
VergtSaintAmanddeVergt,ômmé,44.9868,0.6969
VergtBreuilh,nomè,45.0576209440928,0.757030011570386
SaintAstierCoursac,homei,45.1297222,0.6394444
HautefortSainteEulaliedAns,homei,,
HautefortTourtoirac,n'homé,45.2716148,1.0583436
